transaction_id,investor_id,amfi_code,transaction_type,amount,transaction_date,kyc_status,state
TXN019139,INV00895,SCH018,SIP,2000.0,2025-11-14,Verified,Delhi
TXN019140,INV00895,SCH018,SIP,2000.0,2025-12-14,Pending,Delhi
TXN019141,INV00895,SCH018,SIP,2000.0,2026-01-13,Verified,Delhi
TXN019142,INV00895,SCH018,SIP,2000.0,2026-02-12,Verified,Delhi
TXN019143,INV00895,SCH018,SIP,2000.0,2026-03-14,Verified,Delhi
TXN019144,INV00895,SCH018,SIP,2000.0,2026-04-13,Verified,Delhi
TXN019145,INV00895,SCH018,SIP,2000.0,2026-05-13,Verified,Delhi
TXN019146,INV00895,SCH018,SIP,2000.0,2026-06-12,Verified,Delhi
TXN019147,INV00896,SCH001,Lumpsum,250000.0,2025-05-06,Verified,Haryana
TXN019148,INV00897,SCH030,SIP,20000.0,2022-07-01,Verified,Uttar Pradesh
TXN019149,INV00897,SCH030,SIP,20000.0,2022-07-31,Verified,Uttar Pradesh
TXN019150,INV00897,SCH030,SIP,20000.0,2022-08-30,Verified,Uttar Pradesh
TXN019151,INV00897,SCH030,SIP,20000.0,2022-09-29,Verified,Uttar Pradesh
TXN019152,INV00897,SCH030,SIP,20000.0,2022-10-29,Pending,Uttar Pradesh
TXN019153,INV00897,SCH030,SIP,20000.0,2022-11-28,Verified,Uttar Pradesh
TXN019154,INV00897,SCH030,SIP,20000.0,2022-12-28,Verified,Uttar Pradesh
TXN019155,INV00897,SCH030,SIP,20000.0,2023-01-27,Verified,Uttar Pradesh
TXN019156,INV00897,SCH030,SIP,20000.0,2023-02-26,Verified,Uttar Pradesh
TXN019157,INV00897,SCH030,SIP,20000.0,2023-03-28,Verified,Uttar Pradesh
TXN019158,INV00897,SCH030,SIP,20000.0,2023-04-27,Verified,Uttar Pradesh
TXN019159,INV00897,SCH030,SIP,20000.0,2023-05-27,Verified,Uttar Pradesh
TXN019160,INV00897,SCH030,SIP,20000.0,2023-06-26,Failed,Uttar Pradesh
TXN019161,INV00897,SCH030,SIP,20000.0,2023-07-26,Pending,Uttar Pradesh
TXN019162,INV00897,SCH030,SIP,20000.0,2023-08-25,Verified,Uttar Pradesh
TXN019163,INV00897,SCH030,SIP,20000.0,2023-09-24,Pending,Uttar Pradesh
TXN019164,INV00897,SCH030,SIP,20000.0,2023-10-24,Verified,Uttar Pradesh
TXN019165,INV00897,SCH030,SIP,20000.0,2023-11-23,Verified,Uttar Pradesh
TXN019166,INV00897,SCH030,SIP,20000.0,2023-12-23,Verified,Uttar Pradesh
TXN019167,INV00897,SCH030,SIP,20000.0,2024-01-22,Verified,Uttar Pradesh
TXN019168,INV00897,SCH030,SIP,20000.0,2024-02-21,Verified,Uttar Pradesh
TXN019169,INV00897,SCH030,SIP,20000.0,2024-03-22,Verified,Uttar Pradesh
TXN019170,INV00897,SCH030,SIP,20000.0,2024-04-21,Verified,Uttar Pradesh
TXN019171,INV00897,SCH030,SIP,20000.0,2024-05-21,Verified,Uttar Pradesh
TXN019172,INV00897,SCH030,SIP,20000.0,2024-06-20,Verified,Uttar Pradesh
TXN019173,INV00897,SCH030,SIP,20000.0,2024-07-20,Failed,Uttar Pradesh
TXN019174,INV00897,SCH030,SIP,20000.0,2024-08-19,Verified,Uttar Pradesh
TXN019175,INV00897,SCH030,SIP,20000.0,2024-09-18,Verified,Uttar Pradesh
TXN019176,INV00897,SCH030,SIP,20000.0,2024-10-18,Verified,Uttar Pradesh
TXN019177,INV00897,SCH030,SIP,20000.0,2024-11-17,Verified,Uttar Pradesh
TXN019178,INV00897,SCH030,SIP,20000.0,2024-12-17,Verified,Uttar Pradesh
TXN019179,INV00897,SCH030,SIP,20000.0,2025-01-16,Verified,Uttar Pradesh
TXN019180,INV00897,SCH030,SIP,20000.0,2025-02-15,Verified,Uttar Pradesh
TXN019181,INV00897,SCH030,SIP,20000.0,2025-03-17,Verified,Uttar Pradesh
TXN019182,INV00897,SCH030,SIP,20000.0,2025-04-16,Verified,Uttar Pradesh
TXN019183,INV00897,SCH030,SIP,20000.0,2025-05-16,Verified,Uttar Pradesh
TXN019184,INV00897,SCH030,SIP,20000.0,2025-06-15,Failed,Uttar Pradesh
TXN019185,INV00897,SCH030,SIP,20000.0,2025-07-15,Verified,Uttar Pradesh
TXN019186,INV00897,SCH030,SIP,20000.0,2025-08-14,Verified,Uttar Pradesh
TXN019187,INV00897,SCH030,SIP,20000.0,2025-09-13,Verified,Uttar Pradesh
TXN019188,INV00897,SCH030,SIP,20000.0,2025-10-13,Verified,Uttar Pradesh
TXN019189,INV00897,SCH030,SIP,20000.0,2025-11-12,Verified,Uttar Pradesh
TXN019190,INV00897,SCH030,SIP,20000.0,2025-12-12,Verified,Uttar Pradesh
TXN019191,INV00897,SCH030,SIP,20000.0,2026-01-11,Pending,Uttar Pradesh
TXN019192,INV00897,SCH030,SIP,20000.0,2026-02-10,Verified,Uttar Pradesh
TXN019193,INV00897,SCH030,SIP,20000.0,2026-03-12,Verified,Uttar Pradesh
TXN019194,INV00897,SCH030,SIP,20000.0,2026-04-11,Verified,Uttar Pradesh
TXN019195,INV00897,SCH030,SIP,20000.0,2026-05-11,Verified,Uttar Pradesh
TXN019196,INV00897,SCH030,SIP,20000.0,2026-06-10,Verified,Uttar Pradesh
TXN019197,INV00898,SCH036,SIP,2000.0,2024-08-01,Pending,Rajasthan
TXN019198,INV00898,SCH036,SIP,2000.0,2024-08-31,Verified,Rajasthan
TXN019199,INV00898,SCH025,SIP,2000.0,2024-09-30,Verified,Rajasthan
TXN019200,INV00898,SCH025,SIP,2000.0,2024-10-30,Pending,Rajasthan
TXN019201,INV00898,SCH036,SIP,2000.0,2024-11-29,Verified,Rajasthan
TXN019202,INV00898,SCH025,SIP,2000.0,2024-12-29,Verified,Rajasthan
TXN019203,INV00898,SCH025,SIP,2000.0,2025-01-28,Verified,Rajasthan
TXN019204,INV00898,SCH025,SIP,2000.0,2025-02-27,Verified,Rajasthan
TXN019205,INV00898,SCH036,SIP,2000.0,2025-03-29,Verified,Rajasthan
TXN019206,INV00898,SCH036,SIP,2000.0,2025-04-28,Verified,Rajasthan
TXN019207,INV00898,SCH036,SIP,2000.0,2025-05-28,Verified,Rajasthan
TXN019208,INV00898,SCH025,SIP,2000.0,2025-06-27,Verified,Rajasthan
TXN019209,INV00898,SCH036,SIP,2000.0,2025-07-27,Failed,Rajasthan
TXN019210,INV00898,SCH025,SIP,2000.0,2025-08-26,Pending,Rajasthan
TXN019211,INV00898,SCH036,SIP,2000.0,2025-09-25,Pending,Rajasthan
TXN019212,INV00898,SCH036,SIP,2000.0,2025-10-25,Pending,Rajasthan
TXN019213,INV00898,SCH025,SIP,2000.0,2025-11-24,Verified,Rajasthan
TXN019214,INV00898,SCH036,SIP,2000.0,2025-12-24,Verified,Rajasthan
TXN019215,INV00898,SCH036,SIP,2000.0,2026-01-23,Verified,Rajasthan
TXN019216,INV00898,SCH036,SIP,2000.0,2026-02-22,Verified,Rajasthan
TXN019217,INV00898,SCH036,SIP,2000.0,2026-03-24,Pending,Rajasthan
TXN019218,INV00898,SCH036,SIP,2000.0,2026-04-23,Failed,Rajasthan
TXN019219,INV00898,SCH025,SIP,2000.0,2026-05-23,Verified,Rajasthan
TXN019220,INV00899,SCH021,Lumpsum,250000.0,2026-06-09,Pending,Maharashtra
TXN019221,INV00899,SCH021,Lumpsum,100000.0,2025-04-11,Pending,Maharashtra
TXN019222,INV00899,SCH021,Lumpsum,25000.0,2025-06-27,Verified,Maharashtra
TXN019223,INV00900,SCH015,Lumpsum,25000.0,2025-07-21,Verified,Haryana
TXN019224,INV00900,SCH015,Lumpsum,25000.0,2025-05-16,Verified,Haryana
TXN019225,INV00900,SCH015,Lumpsum,10000.0,2024-09-25,Verified,Haryana
TXN019226,INV00900,SCH015,Lumpsum,100000.0,2025-10-16,Verified,Haryana
TXN019227,INV00901,SCH035,SIP,5000.0,2025-04-01,Verified,Haryana
TXN019228,INV00901,SCH035,SIP,5000.0,2025-05-01,Verified,Haryana
TXN019229,INV00901,SCH035,SIP,5000.0,2025-05-31,Verified,Haryana
TXN019230,INV00901,SCH035,SIP,5000.0,2025-06-30,Verified,Haryana
TXN019231,INV00901,SCH035,SIP,5000.0,2025-07-30,Pending,Haryana
TXN019232,INV00901,SCH035,SIP,5000.0,2025-08-29,Verified,Haryana
TXN019233,INV00901,SCH035,SIP,5000.0,2025-09-28,Verified,Haryana
TXN019234,INV00901,SCH035,SIP,5000.0,2025-10-28,Verified,Haryana
TXN019235,INV00901,SCH035,SIP,5000.0,2025-11-27,Verified,Haryana
TXN019236,INV00901,SCH035,SIP,5000.0,2025-12-27,Verified,Haryana
TXN019237,INV00901,SCH035,SIP,5000.0,2026-01-26,Verified,Haryana
TXN019238,INV00901,SCH035,SIP,5000.0,2026-02-25,Verified,Haryana
TXN019239,INV00901,SCH035,SIP,5000.0,2026-03-27,Verified,Haryana
TXN019240,INV00901,SCH035,SIP,5000.0,2026-04-26,Verified,Haryana
TXN019241,INV00901,SCH035,SIP,5000.0,2026-05-26,Verified,Haryana
TXN019242,INV00902,SCH015,Lumpsum,25000.0,2024-09-04,Verified,Gujarat
TXN019243,INV00903,SCH014,SIP,10000.0,2023-02-01,Verified,West Bengal
TXN019244,INV00903,SCH014,SIP,10000.0,2023-03-03,Pending,West Bengal
TXN019245,INV00903,SCH014,SIP,10000.0,2023-04-02,Verified,West Bengal
TXN019246,INV00903,SCH014,SIP,10000.0,2023-05-02,Verified,West Bengal
TXN019247,INV00903,SCH014,SIP,10000.0,2023-06-01,Verified,West Bengal
TXN019248,INV00903,SCH014,SIP,10000.0,2023-07-01,Verified,West Bengal
TXN019249,INV00903,SCH014,SIP,10000.0,2023-07-31,Pending,West Bengal
TXN019250,INV00903,SCH014,SIP,10000.0,2023-08-30,Pending,West Bengal
TXN019251,INV00903,SCH014,SIP,10000.0,2023-09-29,Verified,West Bengal
TXN019252,INV00903,SCH014,SIP,10000.0,2023-10-29,Verified,West Bengal
TXN019253,INV00903,SCH014,SIP,10000.0,2023-11-28,Pending,West Bengal
TXN019254,INV00903,SCH014,SIP,10000.0,2023-12-28,Verified,West Bengal
TXN019255,INV00903,SCH014,SIP,10000.0,2024-01-27,Verified,West Bengal
TXN019256,INV00903,SCH014,SIP,10000.0,2024-02-26,Verified,West Bengal
TXN019257,INV00903,SCH014,SIP,10000.0,2024-03-27,Verified,West Bengal
TXN019258,INV00903,SCH014,SIP,10000.0,2024-04-26,Verified,West Bengal
TXN019259,INV00903,SCH014,SIP,10000.0,2024-05-26,Verified,West Bengal
TXN019260,INV00903,SCH014,SIP,10000.0,2024-06-25,Verified,West Bengal
TXN019261,INV00903,SCH014,SIP,10000.0,2024-07-25,Verified,West Bengal
TXN019262,INV00903,SCH014,SIP,10000.0,2024-08-24,Verified,West Bengal
TXN019263,INV00903,SCH014,SIP,10000.0,2024-09-23,Failed,West Bengal
TXN019264,INV00903,SCH014,SIP,10000.0,2024-10-23,Verified,West Bengal
TXN019265,INV00903,SCH014,SIP,10000.0,2024-11-22,Failed,West Bengal
TXN019266,INV00903,SCH014,SIP,10000.0,2024-12-22,Verified,West Bengal
TXN019267,INV00903,SCH014,SIP,10000.0,2025-01-21,Verified,West Bengal
TXN019268,INV00903,SCH014,SIP,10000.0,2025-02-20,Verified,West Bengal
TXN019269,INV00903,SCH014,SIP,10000.0,2025-03-22,Verified,West Bengal
TXN019270,INV00903,SCH014,SIP,10000.0,2025-04-21,Verified,West Bengal
TXN019271,INV00903,SCH014,SIP,10000.0,2025-05-21,Verified,West Bengal
TXN019272,INV00903,SCH014,SIP,10000.0,2025-06-20,Verified,West Bengal
TXN019273,INV00903,SCH014,SIP,10000.0,2025-07-20,Verified,West Bengal
TXN019274,INV00903,SCH014,SIP,10000.0,2025-08-19,Failed,West Bengal
TXN019275,INV00903,SCH014,SIP,10000.0,2025-09-18,Verified,West Bengal
TXN019276,INV00903,SCH014,SIP,10000.0,2025-10-18,Pending,West Bengal
TXN019277,INV00903,SCH014,SIP,10000.0,2025-11-17,Verified,West Bengal
TXN019278,INV00903,SCH014,SIP,10000.0,2025-12-17,Verified,West Bengal
TXN019279,INV00903,SCH014,SIP,10000.0,2026-01-16,Verified,West Bengal
TXN019280,INV00903,SCH014,SIP,10000.0,2026-02-15,Verified,West Bengal
TXN019281,INV00903,SCH014,SIP,10000.0,2026-03-17,Pending,West Bengal
TXN019282,INV00903,SCH014,SIP,10000.0,2026-04-16,Verified,West Bengal
TXN019283,INV00903,SCH014,SIP,10000.0,2026-05-16,Verified,West Bengal
TXN019284,INV00903,SCH014,SIP,10000.0,2026-06-15,Verified,West Bengal
TXN019285,INV00904,SCH005,SIP,20000.0,2024-09-01,Verified,Punjab
TXN019286,INV00904,SCH005,SIP,20000.0,2024-10-01,Verified,Punjab
TXN019287,INV00904,SCH005,SIP,20000.0,2024-10-31,Verified,Punjab
TXN019288,INV00904,SCH005,SIP,20000.0,2024-11-30,Verified,Punjab
TXN019289,INV00904,SCH005,SIP,20000.0,2024-12-30,Verified,Punjab
TXN019290,INV00904,SCH005,SIP,20000.0,2025-01-29,Verified,Punjab
TXN019291,INV00904,SCH005,SIP,20000.0,2025-02-28,Verified,Punjab
TXN019292,INV00904,SCH005,SIP,20000.0,2025-03-30,Verified,Punjab
TXN019293,INV00904,SCH005,SIP,20000.0,2025-04-29,Verified,Punjab
TXN019294,INV00904,SCH005,SIP,20000.0,2025-05-29,Verified,Punjab
TXN019295,INV00904,SCH005,SIP,20000.0,2025-06-28,Failed,Punjab
TXN019296,INV00904,SCH005,SIP,20000.0,2025-07-28,Verified,Punjab
TXN019297,INV00904,SCH005,SIP,20000.0,2025-08-27,Failed,Punjab
TXN019298,INV00904,SCH005,SIP,20000.0,2025-09-26,Verified,Punjab
TXN019299,INV00904,SCH005,SIP,20000.0,2025-10-26,Verified,Punjab
TXN019300,INV00904,SCH005,SIP,20000.0,2025-11-25,Verified,Punjab
TXN019301,INV00904,SCH005,SIP,20000.0,2025-12-25,Verified,Punjab
TXN019302,INV00904,SCH005,SIP,20000.0,2026-01-24,Pending,Punjab
TXN019303,INV00904,SCH005,SIP,20000.0,2026-02-23,Verified,Punjab
TXN019304,INV00904,SCH005,SIP,20000.0,2026-03-25,Verified,Punjab
TXN019305,INV00904,SCH005,SIP,20000.0,2026-04-24,Verified,Punjab
TXN019306,INV00904,SCH005,SIP,20000.0,2026-05-24,Verified,Punjab
TXN019307,INV00905,SCH001,Lumpsum,10000.0,2024-07-01,Verified,Karnataka
TXN019308,INV00905,SCH035,Lumpsum,50000.0,2026-06-07,Failed,Karnataka
TXN019309,INV00906,SCH036,SIP,5000.0,2025-01-01,Verified,Rajasthan
TXN019310,INV00906,SCH036,SIP,5000.0,2025-01-31,Verified,Rajasthan
TXN019311,INV00906,SCH036,SIP,5000.0,2025-03-02,Pending,Rajasthan
TXN019312,INV00906,SCH012,SIP,5000.0,2025-04-01,Verified,Rajasthan
TXN019313,INV00906,SCH012,SIP,5000.0,2025-05-01,Verified,Rajasthan
TXN019314,INV00906,SCH036,SIP,5000.0,2025-05-31,Pending,Rajasthan
TXN019315,INV00906,SCH012,SIP,5000.0,2025-06-30,Verified,Rajasthan
TXN019316,INV00906,SCH036,SIP,5000.0,2025-07-30,Verified,Rajasthan
TXN019317,INV00906,SCH012,SIP,5000.0,2025-08-29,Pending,Rajasthan
TXN019318,INV00906,SCH012,SIP,5000.0,2025-09-28,Verified,Rajasthan
TXN019319,INV00906,SCH012,SIP,5000.0,2025-10-28,Verified,Rajasthan
TXN019320,INV00906,SCH036,SIP,5000.0,2025-11-27,Verified,Rajasthan
TXN019321,INV00906,SCH012,SIP,5000.0,2025-12-27,Pending,Rajasthan
TXN019322,INV00906,SCH036,SIP,5000.0,2026-01-26,Pending,Rajasthan
TXN019323,INV00906,SCH012,SIP,5000.0,2026-02-25,Verified,Rajasthan
TXN019324,INV00906,SCH012,SIP,5000.0,2026-03-27,Verified,Rajasthan
TXN019325,INV00906,SCH012,SIP,5000.0,2026-04-26,Verified,Rajasthan
TXN019326,INV00906,SCH012,SIP,5000.0,2026-05-26,Verified,Rajasthan
TXN019327,INV00907,SCH035,Lumpsum,10000.0,2026-06-10,Verified,West Bengal
TXN019328,INV00908,SCH011,Lumpsum,100000.0,2023-11-15,Pending,Rajasthan
TXN019329,INV00909,SCH037,SIP,1000.0,2024-10-01,Verified,Rajasthan
TXN019330,INV00909,SCH010,SIP,1000.0,2024-10-31,Verified,Rajasthan
TXN019331,INV00909,SCH037,SIP,1000.0,2024-11-30,Verified,Rajasthan
TXN019332,INV00909,SCH037,SIP,1000.0,2024-12-30,Verified,Rajasthan
TXN019333,INV00909,SCH037,SIP,1000.0,2025-01-29,Verified,Rajasthan
TXN019334,INV00909,SCH037,SIP,1000.0,2025-02-28,Verified,Rajasthan
TXN019335,INV00909,SCH010,SIP,1000.0,2025-03-30,Verified,Rajasthan
TXN019336,INV00909,SCH010,SIP,1000.0,2025-04-29,Verified,Rajasthan
TXN019337,INV00909,SCH037,SIP,1000.0,2025-05-29,Verified,Rajasthan
TXN019338,INV00909,SCH037,SIP,1000.0,2025-06-28,Verified,Rajasthan
TXN019339,INV00909,SCH037,SIP,1000.0,2025-07-28,Pending,Rajasthan
TXN019340,INV00909,SCH010,SIP,1000.0,2025-08-27,Verified,Rajasthan
TXN019341,INV00909,SCH037,SIP,1000.0,2025-09-26,Verified,Rajasthan
TXN019342,INV00909,SCH037,SIP,1000.0,2025-10-26,Pending,Rajasthan
TXN019343,INV00909,SCH010,SIP,1000.0,2025-11-25,Verified,Rajasthan
TXN019344,INV00909,SCH037,SIP,1000.0,2025-12-25,Verified,Rajasthan
TXN019345,INV00909,SCH010,SIP,1000.0,2026-01-24,Verified,Rajasthan
TXN019346,INV00909,SCH037,SIP,1000.0,2026-02-23,Verified,Rajasthan
TXN019347,INV00909,SCH010,SIP,1000.0,2026-03-25,Verified,Rajasthan
TXN019348,INV00909,SCH037,SIP,1000.0,2026-04-24,Pending,Rajasthan
TXN019349,INV00909,SCH037,SIP,1000.0,2026-05-24,Pending,Rajasthan
TXN019350,INV00910,SCH039,SIP,5000.0,2024-09-01,Verified,Uttar Pradesh
TXN019351,INV00910,SCH039,SIP,5000.0,2024-10-01,Verified,Uttar Pradesh
TXN019352,INV00910,SCH039,SIP,5000.0,2024-10-31,Verified,Uttar Pradesh
TXN019353,INV00910,SCH039,SIP,5000.0,2024-11-30,Verified,Uttar Pradesh
TXN019354,INV00910,SCH039,SIP,5000.0,2024-12-30,Verified,Uttar Pradesh
TXN019355,INV00910,SCH039,SIP,5000.0,2025-01-29,Verified,Uttar Pradesh
TXN019356,INV00910,SCH039,SIP,5000.0,2025-02-28,Pending,Uttar Pradesh
TXN019357,INV00910,SCH039,SIP,5000.0,2025-03-30,Verified,Uttar Pradesh
TXN019358,INV00910,SCH039,SIP,5000.0,2025-04-29,Verified,Uttar Pradesh
TXN019359,INV00910,SCH039,SIP,5000.0,2025-05-29,Verified,Uttar Pradesh
TXN019360,INV00910,SCH039,SIP,5000.0,2025-06-28,Verified,Uttar Pradesh
TXN019361,INV00910,SCH039,SIP,5000.0,2025-07-28,Verified,Uttar Pradesh
TXN019362,INV00910,SCH039,SIP,5000.0,2025-08-27,Verified,Uttar Pradesh
TXN019363,INV00910,SCH039,SIP,5000.0,2025-09-26,Pending,Uttar Pradesh
TXN019364,INV00910,SCH039,SIP,5000.0,2025-10-26,Verified,Uttar Pradesh
TXN019365,INV00910,SCH039,SIP,5000.0,2025-11-25,Verified,Uttar Pradesh
TXN019366,INV00910,SCH039,SIP,5000.0,2025-12-25,Verified,Uttar Pradesh
TXN019367,INV00910,SCH039,SIP,5000.0,2026-01-24,Verified,Uttar Pradesh
TXN019368,INV00910,SCH039,SIP,5000.0,2026-02-23,Verified,Uttar Pradesh
TXN019369,INV00910,SCH039,SIP,5000.0,2026-03-25,Verified,Uttar Pradesh
TXN019370,INV00910,SCH039,SIP,5000.0,2026-04-24,Verified,Uttar Pradesh
TXN019371,INV00910,SCH039,SIP,5000.0,2026-05-24,Pending,Uttar Pradesh
TXN019372,INV00911,SCH028,Redemption,75000.0,2026-01-29,Verified,Maharashtra
TXN019373,INV00911,SCH028,Redemption,30000.0,2024-01-12,Verified,Maharashtra
TXN019374,INV00912,SCH032,SIP,5000.0,2022-02-01,Verified,Rajasthan
TXN019375,INV00912,SCH032,SIP,5000.0,2022-03-03,Verified,Rajasthan
TXN019376,INV00912,SCH032,SIP,5000.0,2022-04-02,Pending,Rajasthan
TXN019377,INV00912,SCH027,SIP,5000.0,2022-05-02,Verified,Rajasthan
TXN019378,INV00912,SCH032,SIP,5000.0,2022-06-01,Verified,Rajasthan
TXN019379,INV00912,SCH027,SIP,5000.0,2022-07-01,Pending,Rajasthan
TXN019380,INV00912,SCH027,SIP,5000.0,2022-07-31,Verified,Rajasthan
TXN019381,INV00912,SCH027,SIP,5000.0,2022-08-30,Verified,Rajasthan
TXN019382,INV00912,SCH032,SIP,5000.0,2022-09-29,Verified,Rajasthan
TXN019383,INV00912,SCH032,SIP,5000.0,2022-10-29,Verified,Rajasthan
TXN019384,INV00912,SCH027,SIP,5000.0,2022-11-28,Verified,Rajasthan
TXN019385,INV00912,SCH027,SIP,5000.0,2022-12-28,Verified,Rajasthan
TXN019386,INV00912,SCH032,SIP,5000.0,2023-01-27,Verified,Rajasthan
TXN019387,INV00912,SCH032,SIP,5000.0,2023-02-26,Verified,Rajasthan
TXN019388,INV00912,SCH032,SIP,5000.0,2023-03-28,Verified,Rajasthan
TXN019389,INV00912,SCH032,SIP,5000.0,2023-04-27,Verified,Rajasthan
TXN019390,INV00912,SCH027,SIP,5000.0,2023-05-27,Verified,Rajasthan
TXN019391,INV00912,SCH027,SIP,5000.0,2023-06-26,Verified,Rajasthan
TXN019392,INV00912,SCH027,SIP,5000.0,2023-07-26,Verified,Rajasthan
TXN019393,INV00912,SCH027,SIP,5000.0,2023-08-25,Verified,Rajasthan
TXN019394,INV00912,SCH032,SIP,5000.0,2023-09-24,Verified,Rajasthan
TXN019395,INV00912,SCH032,SIP,5000.0,2023-10-24,Verified,Rajasthan
TXN019396,INV00912,SCH032,SIP,5000.0,2023-11-23,Verified,Rajasthan
TXN019397,INV00912,SCH027,SIP,5000.0,2023-12-23,Verified,Rajasthan
TXN019398,INV00912,SCH032,SIP,5000.0,2024-01-22,Verified,Rajasthan
TXN019399,INV00912,SCH032,SIP,5000.0,2024-02-21,Verified,Rajasthan
TXN019400,INV00912,SCH027,SIP,5000.0,2024-03-22,Pending,Rajasthan
TXN019401,INV00912,SCH032,SIP,5000.0,2024-04-21,Verified,Rajasthan
TXN019402,INV00912,SCH032,SIP,5000.0,2024-05-21,Verified,Rajasthan
TXN019403,INV00912,SCH032,SIP,5000.0,2024-06-20,Verified,Rajasthan
TXN019404,INV00912,SCH027,SIP,5000.0,2024-07-20,Verified,Rajasthan
TXN019405,INV00912,SCH032,SIP,5000.0,2024-08-19,Verified,Rajasthan
TXN019406,INV00912,SCH027,SIP,5000.0,2024-09-18,Verified,Rajasthan
TXN019407,INV00912,SCH032,SIP,5000.0,2024-10-18,Verified,Rajasthan
TXN019408,INV00912,SCH032,SIP,5000.0,2024-11-17,Verified,Rajasthan
TXN019409,INV00912,SCH032,SIP,5000.0,2024-12-17,Verified,Rajasthan
TXN019410,INV00912,SCH032,SIP,5000.0,2025-01-16,Pending,Rajasthan
TXN019411,INV00912,SCH027,SIP,5000.0,2025-02-15,Verified,Rajasthan
TXN019412,INV00912,SCH032,SIP,5000.0,2025-03-17,Pending,Rajasthan
TXN019413,INV00912,SCH027,SIP,5000.0,2025-04-16,Verified,Rajasthan
TXN019414,INV00912,SCH032,SIP,5000.0,2025-05-16,Verified,Rajasthan
TXN019415,INV00912,SCH032,SIP,5000.0,2025-06-15,Verified,Rajasthan
TXN019416,INV00912,SCH032,SIP,5000.0,2025-07-15,Pending,Rajasthan
TXN019417,INV00912,SCH027,SIP,5000.0,2025-08-14,Verified,Rajasthan
TXN019418,INV00912,SCH027,SIP,5000.0,2025-09-13,Pending,Rajasthan
TXN019419,INV00912,SCH027,SIP,5000.0,2025-10-13,Verified,Rajasthan
TXN019420,INV00912,SCH027,SIP,5000.0,2025-11-12,Verified,Rajasthan
TXN019421,INV00912,SCH027,SIP,5000.0,2025-12-12,Verified,Rajasthan
TXN019422,INV00912,SCH027,SIP,5000.0,2026-01-11,Verified,Rajasthan
TXN019423,INV00912,SCH032,SIP,5000.0,2026-02-10,Pending,Rajasthan
TXN019424,INV00912,SCH032,SIP,5000.0,2026-03-12,Verified,Rajasthan
TXN019425,INV00912,SCH027,SIP,5000.0,2026-04-11,Verified,Rajasthan
TXN019426,INV00912,SCH027,SIP,5000.0,2026-05-11,Verified,Rajasthan
TXN019427,INV00912,SCH032,SIP,5000.0,2026-06-10,Pending,Rajasthan
TXN019428,INV00913,SCH022,SIP,5000.0,2024-06-01,Verified,Tamil Nadu
TXN019429,INV00913,SCH022,SIP,5000.0,2024-07-01,Verified,Tamil Nadu
TXN019430,INV00913,SCH022,SIP,5000.0,2024-07-31,Verified,Tamil Nadu
TXN019431,INV00913,SCH022,SIP,5000.0,2024-08-30,Pending,Tamil Nadu
TXN019432,INV00913,SCH022,SIP,5000.0,2024-09-29,Verified,Tamil Nadu
TXN019433,INV00913,SCH022,SIP,5000.0,2024-10-29,Pending,Tamil Nadu
TXN019434,INV00913,SCH022,SIP,5000.0,2024-11-28,Verified,Tamil Nadu
TXN019435,INV00913,SCH022,SIP,5000.0,2024-12-28,Verified,Tamil Nadu
TXN019436,INV00913,SCH022,SIP,5000.0,2025-01-27,Pending,Tamil Nadu
TXN019437,INV00913,SCH022,SIP,5000.0,2025-02-26,Verified,Tamil Nadu
TXN019438,INV00913,SCH022,SIP,5000.0,2025-03-28,Verified,Tamil Nadu
TXN019439,INV00913,SCH022,SIP,5000.0,2025-04-27,Verified,Tamil Nadu
TXN019440,INV00913,SCH022,SIP,5000.0,2025-05-27,Verified,Tamil Nadu
TXN019441,INV00913,SCH022,SIP,5000.0,2025-06-26,Verified,Tamil Nadu
TXN019442,INV00913,SCH022,SIP,5000.0,2025-07-26,Verified,Tamil Nadu
TXN019443,INV00913,SCH022,SIP,5000.0,2025-08-25,Failed,Tamil Nadu
TXN019444,INV00913,SCH022,SIP,5000.0,2025-09-24,Verified,Tamil Nadu
TXN019445,INV00913,SCH022,SIP,5000.0,2025-10-24,Verified,Tamil Nadu
TXN019446,INV00913,SCH022,SIP,5000.0,2025-11-23,Verified,Tamil Nadu
TXN019447,INV00913,SCH022,SIP,5000.0,2025-12-23,Pending,Tamil Nadu
TXN019448,INV00913,SCH022,SIP,5000.0,2026-01-22,Verified,Tamil Nadu
TXN019449,INV00913,SCH022,SIP,5000.0,2026-02-21,Verified,Tamil Nadu
TXN019450,INV00913,SCH022,SIP,5000.0,2026-03-23,Verified,Tamil Nadu
TXN019451,INV00913,SCH022,SIP,5000.0,2026-04-22,Verified,Tamil Nadu
TXN019452,INV00913,SCH022,SIP,5000.0,2026-05-22,Failed,Tamil Nadu
TXN019453,INV00914,SCH031,SIP,10000.0,2023-04-01,Verified,Tamil Nadu
TXN019454,INV00914,SCH031,SIP,10000.0,2023-05-01,Verified,Tamil Nadu
TXN019455,INV00914,SCH031,SIP,10000.0,2023-05-31,Verified,Tamil Nadu
TXN019456,INV00914,SCH032,SIP,10000.0,2023-06-30,Verified,Tamil Nadu
TXN019457,INV00914,SCH032,SIP,10000.0,2023-07-30,Failed,Tamil Nadu
TXN019458,INV00914,SCH032,SIP,10000.0,2023-09-08,Verified,Tamil Nadu
