amfi_code,scheme_name,date,nav
SCH029,Equity ELSS Fund 029,2023-11-18,148.7502
SCH029,Equity ELSS Fund 029,2023-11-19,146.3117
SCH029,Equity ELSS Fund 029,2023-11-20,143.4378
SCH029,Equity ELSS Fund 029,2023-11-21,143.9387
SCH029,Equity ELSS Fund 029,2023-11-22,144.089
SCH029,Equity ELSS Fund 029,2023-11-23,147.0048
SCH029,Equity ELSS Fund 029,2023-11-24,145.11
SCH029,Equity ELSS Fund 029,2023-11-25,145.7811
SCH029,Equity ELSS Fund 029,2023-11-26,146.9258
SCH029,Equity ELSS Fund 029,2023-11-27,147.5618
SCH029,Equity ELSS Fund 029,2023-11-28,149.3162
SCH029,Equity ELSS Fund 029,2023-11-29,148.5063
SCH029,Equity ELSS Fund 029,2023-11-30,149.8759
SCH029,Equity ELSS Fund 029,2023-12-01,150.8524
SCH029,Equity ELSS Fund 029,2023-12-02,152.7469
SCH029,Equity ELSS Fund 029,2023-12-03,152.1036
SCH029,Equity ELSS Fund 029,2023-12-04,150.4362
SCH029,Equity ELSS Fund 029,2023-12-05,149.626
SCH029,Equity ELSS Fund 029,2023-12-06,148.1701
SCH029,Equity ELSS Fund 029,2023-12-07,147.4663
SCH029,Equity ELSS Fund 029,2023-12-08,147.1061
SCH029,Equity ELSS Fund 029,2023-12-09,145.8977
SCH029,Equity ELSS Fund 029,2023-12-10,146.0404
SCH029,Equity ELSS Fund 029,2023-12-11,144.45
SCH029,Equity ELSS Fund 029,2023-12-12,144.4742
SCH029,Equity ELSS Fund 029,2023-12-13,143.8888
SCH029,Equity ELSS Fund 029,2023-12-14,143.8439
SCH029,Equity ELSS Fund 029,2023-12-15,144.5391
SCH029,Equity ELSS Fund 029,2023-12-16,144.0647
SCH029,Equity ELSS Fund 029,2023-12-17,143.0736
SCH029,Equity ELSS Fund 029,2023-12-18,142.2659
SCH029,Equity ELSS Fund 029,2023-12-19,143.8495
SCH029,Equity ELSS Fund 029,2023-12-20,145.815
SCH029,Equity ELSS Fund 029,2023-12-21,145.1954
SCH029,Equity ELSS Fund 029,2023-12-22,145.1017
SCH029,Equity ELSS Fund 029,2023-12-23,142.7592
SCH029,Equity ELSS Fund 029,2023-12-24,142.6279
SCH029,Equity ELSS Fund 029,2023-12-25,140.686
SCH029,Equity ELSS Fund 029,2023-12-26,140.1256
SCH029,Equity ELSS Fund 029,2023-12-27,141.7613
SCH029,Equity ELSS Fund 029,2023-12-28,139.7598
SCH029,Equity ELSS Fund 029,2023-12-29,138.6249
SCH029,Equity ELSS Fund 029,2023-12-30,137.5061
SCH029,Equity ELSS Fund 029,2023-12-31,135.3351
SCH029,Equity ELSS Fund 029,2024-01-01,136.7632
SCH029,Equity ELSS Fund 029,2024-01-02,137.2456
SCH029,Equity ELSS Fund 029,2024-01-03,140.2521
SCH029,Equity ELSS Fund 029,2024-01-04,138.605
SCH029,Equity ELSS Fund 029,2024-01-05,135.6852
SCH029,Equity ELSS Fund 029,2024-01-06,137.245
SCH029,Equity ELSS Fund 029,2024-01-07,136.6781
SCH029,Equity ELSS Fund 029,2024-01-08,135.9402
SCH029,Equity ELSS Fund 029,2024-01-09,138.3784
SCH029,Equity ELSS Fund 029,2024-01-10,138.688
SCH029,Equity ELSS Fund 029,2024-01-11,140.2205
SCH029,Equity ELSS Fund 029,2024-01-12,139.2009
SCH029,Equity ELSS Fund 029,2024-01-13,138.0174
SCH029,Equity ELSS Fund 029,2024-01-14,137.4399
SCH029,Equity ELSS Fund 029,2024-01-15,138.573
SCH029,Equity ELSS Fund 029,2024-01-16,138.6854
SCH029,Equity ELSS Fund 029,2024-01-17,139.4919
SCH029,Equity ELSS Fund 029,2024-01-18,135.1622
SCH029,Equity ELSS Fund 029,2024-01-19,132.1368
SCH029,Equity ELSS Fund 029,2024-01-20,128.7483
SCH029,Equity ELSS Fund 029,2024-01-21,128.188
SCH029,Equity ELSS Fund 029,2024-01-22,126.0637
SCH029,Equity ELSS Fund 029,2024-01-23,128.645
SCH029,Equity ELSS Fund 029,2024-01-24,128.6377
SCH029,Equity ELSS Fund 029,2024-01-25,128.9979
SCH029,Equity ELSS Fund 029,2024-01-26,127.3367
SCH029,Equity ELSS Fund 029,2024-01-27,125.6493
SCH029,Equity ELSS Fund 029,2024-01-28,128.0134
SCH029,Equity ELSS Fund 029,2024-01-29,130.777
SCH029,Equity ELSS Fund 029,2024-01-30,131.4558
SCH029,Equity ELSS Fund 029,2024-01-31,128.277
SCH029,Equity ELSS Fund 029,2024-02-01,127.6477
SCH029,Equity ELSS Fund 029,2024-02-02,128.1531
SCH029,Equity ELSS Fund 029,2024-02-03,127.8282
SCH029,Equity ELSS Fund 029,2024-02-04,124.6015
SCH029,Equity ELSS Fund 029,2024-02-05,127.3919
SCH029,Equity ELSS Fund 029,2024-02-06,126.1401
SCH029,Equity ELSS Fund 029,2024-02-07,124.1353
SCH029,Equity ELSS Fund 029,2024-02-08,124.1141
SCH029,Equity ELSS Fund 029,2024-02-09,125.9027
SCH029,Equity ELSS Fund 029,2024-02-10,126.703
SCH029,Equity ELSS Fund 029,2024-02-11,124.728
SCH029,Equity ELSS Fund 029,2024-02-12,122.5369
SCH029,Equity ELSS Fund 029,2024-02-13,119.3388
SCH029,Equity ELSS Fund 029,2024-02-14,118.9451
SCH029,Equity ELSS Fund 029,2024-02-15,118.2936
SCH029,Equity ELSS Fund 029,2024-02-16,119.0467
SCH029,Equity ELSS Fund 029,2024-02-17,118.0912
SCH029,Equity ELSS Fund 029,2024-02-18,119.4947
SCH029,Equity ELSS Fund 029,2024-02-19,120.4574
SCH029,Equity ELSS Fund 029,2024-02-20,119.4279
SCH029,Equity ELSS Fund 029,2024-02-21,120.0124
SCH029,Equity ELSS Fund 029,2024-02-22,121.9503
SCH029,Equity ELSS Fund 029,2024-02-23,120.5688
SCH029,Equity ELSS Fund 029,2024-02-24,120.2842
SCH029,Equity ELSS Fund 029,2024-02-25,119.9723
SCH029,Equity ELSS Fund 029,2024-02-26,119.4813
SCH029,Equity ELSS Fund 029,2024-02-27,120.6549
SCH029,Equity ELSS Fund 029,2024-02-28,121.9547
SCH029,Equity ELSS Fund 029,2024-02-29,122.5743
SCH029,Equity ELSS Fund 029,2024-03-01,123.1267
SCH029,Equity ELSS Fund 029,2024-03-02,122.3207
SCH029,Equity ELSS Fund 029,2024-03-03,122.8303
SCH029,Equity ELSS Fund 029,2024-03-04,120.9606
SCH029,Equity ELSS Fund 029,2024-03-05,124.5825
SCH029,Equity ELSS Fund 029,2024-03-06,126.626
SCH029,Equity ELSS Fund 029,2024-03-07,128.1048
SCH029,Equity ELSS Fund 029,2024-03-08,128.7581
SCH029,Equity ELSS Fund 029,2024-03-09,129.4161
SCH029,Equity ELSS Fund 029,2024-03-10,126.8173
SCH029,Equity ELSS Fund 029,2024-03-11,124.9273
SCH029,Equity ELSS Fund 029,2024-03-12,123.2523
SCH029,Equity ELSS Fund 029,2024-03-13,123.3632
SCH029,Equity ELSS Fund 029,2024-03-14,122.9711
SCH029,Equity ELSS Fund 029,2024-03-15,124.193
SCH029,Equity ELSS Fund 029,2024-03-16,122.7788
SCH029,Equity ELSS Fund 029,2024-03-17,124.316
SCH029,Equity ELSS Fund 029,2024-03-18,123.117
SCH029,Equity ELSS Fund 029,2024-03-19,122.5241
SCH029,Equity ELSS Fund 029,2024-03-20,123.8652
SCH029,Equity ELSS Fund 029,2024-03-21,124.6401
SCH029,Equity ELSS Fund 029,2024-03-22,122.7932
SCH029,Equity ELSS Fund 029,2024-03-23,124.3857
SCH029,Equity ELSS Fund 029,2024-03-24,124.5434
SCH029,Equity ELSS Fund 029,2024-03-25,121.3667
SCH029,Equity ELSS Fund 029,2024-03-26,120.1637
SCH029,Equity ELSS Fund 029,2024-03-27,119.5971
SCH029,Equity ELSS Fund 029,2024-03-28,117.9428
SCH029,Equity ELSS Fund 029,2024-03-29,119.8668
SCH029,Equity ELSS Fund 029,2024-03-30,119.3517
SCH029,Equity ELSS Fund 029,2024-03-31,120.0346
SCH029,Equity ELSS Fund 029,2024-04-01,120.3562
SCH029,Equity ELSS Fund 029,2024-04-02,121.3996
SCH029,Equity ELSS Fund 029,2024-04-03,123.8611
SCH029,Equity ELSS Fund 029,2024-04-04,124.8902
SCH029,Equity ELSS Fund 029,2024-04-05,127.5268
SCH029,Equity ELSS Fund 029,2024-04-06,128.627
SCH029,Equity ELSS Fund 029,2024-04-07,128.8558
SCH029,Equity ELSS Fund 029,2024-04-08,129.3786
SCH029,Equity ELSS Fund 029,2024-04-09,125.3285
SCH029,Equity ELSS Fund 029,2024-04-10,124.669
SCH029,Equity ELSS Fund 029,2024-04-11,124.4791
SCH029,Equity ELSS Fund 029,2024-04-12,125.1584
SCH029,Equity ELSS Fund 029,2024-04-13,125.1451
SCH029,Equity ELSS Fund 029,2024-04-14,125.6715
SCH029,Equity ELSS Fund 029,2024-04-15,123.7012
SCH029,Equity ELSS Fund 029,2024-04-16,121.3786
SCH029,Equity ELSS Fund 029,2024-04-17,119.6796
SCH029,Equity ELSS Fund 029,2024-04-18,121.96
SCH029,Equity ELSS Fund 029,2024-04-19,120.1288
SCH029,Equity ELSS Fund 029,2024-04-20,119.016
SCH029,Equity ELSS Fund 029,2024-04-21,119.19
SCH029,Equity ELSS Fund 029,2024-04-22,116.9373
SCH029,Equity ELSS Fund 029,2024-04-23,115.7366
SCH029,Equity ELSS Fund 029,2024-04-24,116.6997
SCH029,Equity ELSS Fund 029,2024-04-25,116.1096
SCH029,Equity ELSS Fund 029,2024-04-26,118.4785
SCH029,Equity ELSS Fund 029,2024-04-27,116.0872
SCH029,Equity ELSS Fund 029,2024-04-28,115.629
SCH029,Equity ELSS Fund 029,2024-04-29,115.0447
SCH029,Equity ELSS Fund 029,2024-04-30,115.0554
SCH029,Equity ELSS Fund 029,2024-05-01,113.1545
SCH029,Equity ELSS Fund 029,2024-05-02,112.1627
SCH029,Equity ELSS Fund 029,2024-05-03,113.0229
SCH029,Equity ELSS Fund 029,2024-05-04,112.4541
SCH029,Equity ELSS Fund 029,2024-05-05,110.8081
SCH029,Equity ELSS Fund 029,2024-05-06,113.3745
SCH029,Equity ELSS Fund 029,2024-05-07,113.2372
SCH029,Equity ELSS Fund 029,2024-05-08,113.8668
SCH029,Equity ELSS Fund 029,2024-05-09,114.706
SCH029,Equity ELSS Fund 029,2024-05-10,114.4021
SCH029,Equity ELSS Fund 029,2024-05-11,113.112
SCH029,Equity ELSS Fund 029,2024-05-12,113.1788
SCH029,Equity ELSS Fund 029,2024-05-13,112.0242
SCH029,Equity ELSS Fund 029,2024-05-14,112.3221
SCH029,Equity ELSS Fund 029,2024-05-15,111.8985
SCH029,Equity ELSS Fund 029,2024-05-16,113.0794
SCH029,Equity ELSS Fund 029,2024-05-17,111.3269
SCH029,Equity ELSS Fund 029,2024-05-18,112.0864
SCH029,Equity ELSS Fund 029,2024-05-19,112.7102
SCH029,Equity ELSS Fund 029,2024-05-20,112.184
SCH029,Equity ELSS Fund 029,2024-05-21,112.9651
SCH029,Equity ELSS Fund 029,2024-05-22,113.3296
SCH029,Equity ELSS Fund 029,2024-05-23,114.0329
SCH029,Equity ELSS Fund 029,2024-05-24,114.6535
SCH029,Equity ELSS Fund 029,2024-05-25,114.5161
SCH029,Equity ELSS Fund 029,2024-05-26,113.4906
SCH029,Equity ELSS Fund 029,2024-05-27,112.4587
SCH029,Equity ELSS Fund 029,2024-05-28,111.9666
SCH029,Equity ELSS Fund 029,2024-05-29,112.8979
SCH029,Equity ELSS Fund 029,2024-05-30,113.5512
SCH029,Equity ELSS Fund 029,2024-05-31,114.7176
SCH029,Equity ELSS Fund 029,2024-06-01,116.034
SCH029,Equity ELSS Fund 029,2024-06-02,115.523
SCH029,Equity ELSS Fund 029,2024-06-03,118.0355
SCH029,Equity ELSS Fund 029,2024-06-04,117.6758
SCH029,Equity ELSS Fund 029,2024-06-05,116.7665
SCH029,Equity ELSS Fund 029,2024-06-06,117.0234
SCH029,Equity ELSS Fund 029,2024-06-07,117.492
SCH029,Equity ELSS Fund 029,2024-06-08,116.235
SCH029,Equity ELSS Fund 029,2024-06-09,115.8045
SCH029,Equity ELSS Fund 029,2024-06-10,114.9749
SCH029,Equity ELSS Fund 029,2024-06-11,114.9632
SCH029,Equity ELSS Fund 029,2024-06-12,115.8542
SCH029,Equity ELSS Fund 029,2024-06-13,115.276
SCH029,Equity ELSS Fund 029,2024-06-14,115.8608
SCH029,Equity ELSS Fund 029,2024-06-15,113.7213
SCH029,Equity ELSS Fund 029,2024-06-16,114.7308
SCH029,Equity ELSS Fund 029,2024-06-17,113.9
SCH029,Equity ELSS Fund 029,2024-06-18,113.0509
SCH029,Equity ELSS Fund 029,2024-06-19,113.3905
SCH029,Equity ELSS Fund 029,2024-06-20,113.8027
SCH029,Equity ELSS Fund 029,2024-06-21,113.4444
SCH029,Equity ELSS Fund 029,2024-06-22,112.0303
SCH029,Equity ELSS Fund 029,2024-06-23,111.1839
SCH029,Equity ELSS Fund 029,2024-06-24,111.1109
SCH029,Equity ELSS Fund 029,2024-06-25,111.564
SCH029,Equity ELSS Fund 029,2024-06-26,110.2614
SCH029,Equity ELSS Fund 029,2024-06-27,109.216
SCH029,Equity ELSS Fund 029,2024-06-28,109.364
SCH029,Equity ELSS Fund 029,2024-06-29,109.0579
SCH029,Equity ELSS Fund 029,2024-06-30,109.0533
SCH029,Equity ELSS Fund 029,2024-07-01,105.4357
SCH029,Equity ELSS Fund 029,2024-07-02,104.8728
SCH029,Equity ELSS Fund 029,2024-07-03,105.7578
SCH029,Equity ELSS Fund 029,2024-07-04,104.7858
SCH029,Equity ELSS Fund 029,2024-07-05,105.209
SCH029,Equity ELSS Fund 029,2024-07-06,103.4936
SCH029,Equity ELSS Fund 029,2024-07-07,101.3664
SCH029,Equity ELSS Fund 029,2024-07-08,101.6922
SCH029,Equity ELSS Fund 029,2024-07-09,101.4427
SCH029,Equity ELSS Fund 029,2024-07-10,100.8512
SCH029,Equity ELSS Fund 029,2024-07-11,101.6941
SCH029,Equity ELSS Fund 029,2024-07-12,101.1305
SCH029,Equity ELSS Fund 029,2024-07-13,100.1807
SCH029,Equity ELSS Fund 029,2024-07-14,99.1098
SCH029,Equity ELSS Fund 029,2024-07-15,97.7988
SCH029,Equity ELSS Fund 029,2024-07-16,98.1704
SCH029,Equity ELSS Fund 029,2024-07-17,97.626
SCH029,Equity ELSS Fund 029,2024-07-18,98.7888
SCH029,Equity ELSS Fund 029,2024-07-19,95.1111
SCH029,Equity ELSS Fund 029,2024-07-20,95.9931
SCH029,Equity ELSS Fund 029,2024-07-21,96.2346
SCH029,Equity ELSS Fund 029,2024-07-22,95.9565
SCH029,Equity ELSS Fund 029,2024-07-23,94.2967
SCH029,Equity ELSS Fund 029,2024-07-24,92.2487
SCH029,Equity ELSS Fund 029,2024-07-25,92.9141
SCH029,Equity ELSS Fund 029,2024-07-26,93.0169
SCH029,Equity ELSS Fund 029,2024-07-27,93.0986
SCH029,Equity ELSS Fund 029,2024-07-28,92.8166
SCH029,Equity ELSS Fund 029,2024-07-29,93.596
SCH029,Equity ELSS Fund 029,2024-07-30,92.7695
SCH029,Equity ELSS Fund 029,2024-07-31,92.228
SCH029,Equity ELSS Fund 029,2024-08-01,91.8666
SCH029,Equity ELSS Fund 029,2024-08-02,91.4657
SCH029,Equity ELSS Fund 029,2024-08-03,92.768
SCH029,Equity ELSS Fund 029,2024-08-04,91.2046
SCH029,Equity ELSS Fund 029,2024-08-05,88.9012
SCH029,Equity ELSS Fund 029,2024-08-06,87.19
SCH029,Equity ELSS Fund 029,2024-08-07,87.7484
SCH029,Equity ELSS Fund 029,2024-08-08,87.4843
SCH029,Equity ELSS Fund 029,2024-08-09,85.6485
SCH029,Equity ELSS Fund 029,2024-08-10,85.5968
SCH029,Equity ELSS Fund 029,2024-08-11,85.1099
SCH029,Equity ELSS Fund 029,2024-08-12,85.5281
SCH029,Equity ELSS Fund 029,2024-08-13,86.1894
SCH029,Equity ELSS Fund 029,2024-08-14,88.6387
SCH029,Equity ELSS Fund 029,2024-08-15,87.2217
SCH029,Equity ELSS Fund 029,2024-08-16,85.115
SCH029,Equity ELSS Fund 029,2024-08-17,85.5636
SCH029,Equity ELSS Fund 029,2024-08-18,86.4227
SCH029,Equity ELSS Fund 029,2024-08-19,84.9441
SCH029,Equity ELSS Fund 029,2024-08-20,83.4918
SCH029,Equity ELSS Fund 029,2024-08-21,83.6866
SCH029,Equity ELSS Fund 029,2024-08-22,85.2577
SCH029,Equity ELSS Fund 029,2024-08-23,84.2074
SCH029,Equity ELSS Fund 029,2024-08-24,84.1438
SCH029,Equity ELSS Fund 029,2024-08-25,82.0747
SCH029,Equity ELSS Fund 029,2024-08-26,81.7314
SCH029,Equity ELSS Fund 029,2024-08-27,81.4728
SCH029,Equity ELSS Fund 029,2024-08-28,82.7609
SCH029,Equity ELSS Fund 029,2024-08-29,81.9101
SCH029,Equity ELSS Fund 029,2024-08-30,82.4374
SCH029,Equity ELSS Fund 029,2024-08-31,81.5255
SCH029,Equity ELSS Fund 029,2024-09-01,81.6302
SCH029,Equity ELSS Fund 029,2024-09-02,83.6814
SCH029,Equity ELSS Fund 029,2024-09-03,85.4987
SCH029,Equity ELSS Fund 029,2024-09-04,87.5274
SCH029,Equity ELSS Fund 029,2024-09-05,87.9624
SCH029,Equity ELSS Fund 029,2024-09-06,87.7581
SCH029,Equity ELSS Fund 029,2024-09-07,88.0757
SCH029,Equity ELSS Fund 029,2024-09-08,88.5859
SCH029,Equity ELSS Fund 029,2024-09-09,89.0175
SCH029,Equity ELSS Fund 029,2024-09-10,88.2753
SCH029,Equity ELSS Fund 029,2024-09-11,87.4969
SCH029,Equity ELSS Fund 029,2024-09-12,86.8883
SCH029,Equity ELSS Fund 029,2024-09-13,88.0217
SCH029,Equity ELSS Fund 029,2024-09-14,89.2846
SCH029,Equity ELSS Fund 029,2024-09-15,92.7133
SCH029,Equity ELSS Fund 029,2024-09-16,93.2054
SCH029,Equity ELSS Fund 029,2024-09-17,92.3422
SCH029,Equity ELSS Fund 029,2024-09-18,91.83
SCH029,Equity ELSS Fund 029,2024-09-19,91.6748
SCH029,Equity ELSS Fund 029,2024-09-20,93.3502
SCH029,Equity ELSS Fund 029,2024-09-21,94.1899
SCH029,Equity ELSS Fund 029,2024-09-22,92.6864
SCH029,Equity ELSS Fund 029,2024-09-23,92.6418
SCH029,Equity ELSS Fund 029,2024-09-24,91.0244
SCH029,Equity ELSS Fund 029,2024-09-25,91.6898
SCH029,Equity ELSS Fund 029,2024-09-26,90.9305
SCH029,Equity ELSS Fund 029,2024-09-27,90.2817
SCH029,Equity ELSS Fund 029,2024-09-28,88.2644
SCH029,Equity ELSS Fund 029,2024-09-29,89.0836
SCH029,Equity ELSS Fund 029,2024-09-30,90.3935
SCH029,Equity ELSS Fund 029,2024-10-01,89.6599
SCH029,Equity ELSS Fund 029,2024-10-02,89.5035
SCH029,Equity ELSS Fund 029,2024-10-03,89.0067
SCH029,Equity ELSS Fund 029,2024-10-04,88.7913
SCH029,Equity ELSS Fund 029,2024-10-05,87.9358
SCH029,Equity ELSS Fund 029,2024-10-06,86.7923
SCH029,Equity ELSS Fund 029,2024-10-07,88.2351
SCH029,Equity ELSS Fund 029,2024-10-08,85.4578
SCH029,Equity ELSS Fund 029,2024-10-09,85.9918
SCH029,Equity ELSS Fund 029,2024-10-10,86.3014
SCH029,Equity ELSS Fund 029,2024-10-11,88.0315
SCH029,Equity ELSS Fund 029,2024-10-12,87.7994
SCH029,Equity ELSS Fund 029,2024-10-13,87.4257
SCH029,Equity ELSS Fund 029,2024-10-14,86.5951
SCH029,Equity ELSS Fund 029,2024-10-15,86.9819
SCH029,Equity ELSS Fund 029,2024-10-16,86.26
SCH029,Equity ELSS Fund 029,2024-10-17,85.1088
SCH029,Equity ELSS Fund 029,2024-10-18,84.3731
SCH029,Equity ELSS Fund 029,2024-10-19,83.4313
SCH029,Equity ELSS Fund 029,2024-10-20,82.4409
SCH029,Equity ELSS Fund 029,2024-10-21,82.5417
SCH029,Equity ELSS Fund 029,2024-10-22,82.3656
SCH029,Equity ELSS Fund 029,2024-10-23,82.9253
SCH029,Equity ELSS Fund 029,2024-10-24,83.0883
SCH029,Equity ELSS Fund 029,2024-10-25,81.9058
SCH029,Equity ELSS Fund 029,2024-10-26,79.836
SCH029,Equity ELSS Fund 029,2024-10-27,78.8401
SCH029,Equity ELSS Fund 029,2024-10-28,79.5785
SCH029,Equity ELSS Fund 029,2024-10-29,80.3021
SCH029,Equity ELSS Fund 029,2024-10-30,81.267
SCH029,Equity ELSS Fund 029,2024-10-31,82.1004
SCH029,Equity ELSS Fund 029,2024-11-01,83.1879
SCH029,Equity ELSS Fund 029,2024-11-02,83.6102
SCH029,Equity ELSS Fund 029,2024-11-03,85.4358
SCH029,Equity ELSS Fund 029,2024-11-04,85.7539
SCH029,Equity ELSS Fund 029,2024-11-05,87.8284
SCH029,Equity ELSS Fund 029,2024-11-06,87.1858
SCH029,Equity ELSS Fund 029,2024-11-07,86.5212
SCH029,Equity ELSS Fund 029,2024-11-08,86.3387
SCH029,Equity ELSS Fund 029,2024-11-09,86.3172
SCH029,Equity ELSS Fund 029,2024-11-10,86.0017
SCH029,Equity ELSS Fund 029,2024-11-11,86.5758
SCH029,Equity ELSS Fund 029,2024-11-12,86.4869
SCH029,Equity ELSS Fund 029,2024-11-13,85.874
SCH029,Equity ELSS Fund 029,2024-11-14,85.4831
SCH029,Equity ELSS Fund 029,2024-11-15,86.7492
SCH029,Equity ELSS Fund 029,2024-11-16,87.0967
SCH029,Equity ELSS Fund 029,2024-11-17,85.3622
SCH029,Equity ELSS Fund 029,2024-11-18,86.9266
SCH029,Equity ELSS Fund 029,2024-11-19,87.3962
SCH029,Equity ELSS Fund 029,2024-11-20,88.084
SCH029,Equity ELSS Fund 029,2024-11-21,89.0837
SCH029,Equity ELSS Fund 029,2024-11-22,90.1499
SCH029,Equity ELSS Fund 029,2024-11-23,89.1736
SCH029,Equity ELSS Fund 029,2024-11-24,88.0462
SCH029,Equity ELSS Fund 029,2024-11-25,90.5958
SCH029,Equity ELSS Fund 029,2024-11-26,89.855
SCH029,Equity ELSS Fund 029,2024-11-27,90.2812
SCH029,Equity ELSS Fund 029,2024-11-28,92.0668
SCH029,Equity ELSS Fund 029,2024-11-29,91.5952
SCH029,Equity ELSS Fund 029,2024-11-30,91.2177
SCH029,Equity ELSS Fund 029,2024-12-01,92.2501
SCH029,Equity ELSS Fund 029,2024-12-02,92.5042
SCH029,Equity ELSS Fund 029,2024-12-03,93.0723
SCH029,Equity ELSS Fund 029,2024-12-04,93.001
SCH029,Equity ELSS Fund 029,2024-12-05,92.4322
SCH029,Equity ELSS Fund 029,2024-12-06,92.0814
SCH029,Equity ELSS Fund 029,2024-12-07,93.4191
SCH029,Equity ELSS Fund 029,2024-12-08,93.1064
SCH029,Equity ELSS Fund 029,2024-12-09,93.604
SCH029,Equity ELSS Fund 029,2024-12-10,92.5346
SCH029,Equity ELSS Fund 029,2024-12-11,94.8186
SCH029,Equity ELSS Fund 029,2024-12-12,95.2004
SCH029,Equity ELSS Fund 029,2024-12-13,95.6074
SCH029,Equity ELSS Fund 029,2024-12-14,96.6893
SCH029,Equity ELSS Fund 029,2024-12-15,96.1506
SCH029,Equity ELSS Fund 029,2024-12-16,97.5472
SCH029,Equity ELSS Fund 029,2024-12-17,95.7918
SCH029,Equity ELSS Fund 029,2024-12-18,95.1047
SCH029,Equity ELSS Fund 029,2024-12-19,94.2093
SCH029,Equity ELSS Fund 029,2024-12-20,92.1021
SCH029,Equity ELSS Fund 029,2024-12-21,91.5362
SCH029,Equity ELSS Fund 029,2024-12-22,91.4974
SCH029,Equity ELSS Fund 029,2024-12-23,90.319
SCH029,Equity ELSS Fund 029,2024-12-24,88.9993
SCH029,Equity ELSS Fund 029,2024-12-25,89.061
SCH029,Equity ELSS Fund 029,2024-12-26,88.9933
SCH029,Equity ELSS Fund 029,2024-12-27,88.7273
SCH029,Equity ELSS Fund 029,2024-12-28,87.397
SCH029,Equity ELSS Fund 029,2024-12-29,87.0007
SCH029,Equity ELSS Fund 029,2024-12-30,86.3225
SCH029,Equity ELSS Fund 029,2024-12-31,86.4287
SCH029,Equity ELSS Fund 029,2025-01-01,86.0545
SCH029,Equity ELSS Fund 029,2025-01-02,86.0847
SCH029,Equity ELSS Fund 029,2025-01-03,85.1294
SCH029,Equity ELSS Fund 029,2025-01-04,84.1188
SCH029,Equity ELSS Fund 029,2025-01-05,84.5998
SCH029,Equity ELSS Fund 029,2025-01-06,85.2417
SCH029,Equity ELSS Fund 029,2025-01-07,85.0001
SCH029,Equity ELSS Fund 029,2025-01-08,85.0807
SCH029,Equity ELSS Fund 029,2025-01-09,84.7959
SCH029,Equity ELSS Fund 029,2025-01-10,85.6927
SCH029,Equity ELSS Fund 029,2025-01-11,85.596
SCH029,Equity ELSS Fund 029,2025-01-12,85.2716
SCH029,Equity ELSS Fund 029,2025-01-13,86.0729
SCH029,Equity ELSS Fund 029,2025-01-14,85.5335
SCH029,Equity ELSS Fund 029,2025-01-15,85.7139
SCH029,Equity ELSS Fund 029,2025-01-16,84.9651
SCH029,Equity ELSS Fund 029,2025-01-17,85.5328
SCH029,Equity ELSS Fund 029,2025-01-18,86.2203
SCH029,Equity ELSS Fund 029,2025-01-19,85.2807
SCH029,Equity ELSS Fund 029,2025-01-20,84.2316
SCH029,Equity ELSS Fund 029,2025-01-21,84.5093
SCH029,Equity ELSS Fund 029,2025-01-22,86.0446
SCH029,Equity ELSS Fund 029,2025-01-23,86.7894
SCH029,Equity ELSS Fund 029,2025-01-24,86.6843
SCH029,Equity ELSS Fund 029,2025-01-25,86.0785
SCH029,Equity ELSS Fund 029,2025-01-26,85.1966
SCH029,Equity ELSS Fund 029,2025-01-27,85.806
SCH029,Equity ELSS Fund 029,2025-01-28,86.5787
SCH029,Equity ELSS Fund 029,2025-01-29,86.1475
SCH029,Equity ELSS Fund 029,2025-01-30,86.0165
SCH029,Equity ELSS Fund 029,2025-01-31,86.1131
SCH029,Equity ELSS Fund 029,2025-02-01,87.5784
SCH029,Equity ELSS Fund 029,2025-02-02,87.691
SCH029,Equity ELSS Fund 029,2025-02-03,86.9782
SCH029,Equity ELSS Fund 029,2025-02-04,86.1337
SCH029,Equity ELSS Fund 029,2025-02-05,85.4876
SCH029,Equity ELSS Fund 029,2025-02-06,86.52
SCH029,Equity ELSS Fund 029,2025-02-07,86.9801
SCH029,Equity ELSS Fund 029,2025-02-08,86.7705
SCH029,Equity ELSS Fund 029,2025-02-09,84.5468
SCH029,Equity ELSS Fund 029,2025-02-10,83.9572
SCH029,Equity ELSS Fund 029,2025-02-11,84.2759
SCH029,Equity ELSS Fund 029,2025-02-12,84.602
SCH029,Equity ELSS Fund 029,2025-02-13,84.9227
SCH029,Equity ELSS Fund 029,2025-02-14,83.9524
SCH029,Equity ELSS Fund 029,2025-02-15,84.1449
SCH029,Equity ELSS Fund 029,2025-02-16,83.4648
SCH029,Equity ELSS Fund 029,2025-02-17,83.5246
SCH029,Equity ELSS Fund 029,2025-02-18,83.0059
SCH029,Equity ELSS Fund 029,2025-02-19,83.8637
SCH029,Equity ELSS Fund 029,2025-02-20,84.1771
SCH029,Equity ELSS Fund 029,2025-02-21,84.1275
SCH029,Equity ELSS Fund 029,2025-02-22,85.2315
SCH029,Equity ELSS Fund 029,2025-02-23,85.0055
SCH029,Equity ELSS Fund 029,2025-02-24,83.9824
SCH029,Equity ELSS Fund 029,2025-02-25,84.8392
SCH029,Equity ELSS Fund 029,2025-02-26,85.0912
SCH029,Equity ELSS Fund 029,2025-02-27,84.9067
